GTD ID,DATE,COUNTRY,CITY,PERPETRATOR GROUP,FATALITIES,INJURED,TARGET TYPE
198407070009,1984-07-07,Spain,Cordoba,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
198407070008,1984-07-07,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
198407070007,1984-07-07,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO),0,0,Business
198407070006,1984-07-07,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO),0,0,Military
198407070005,1984-07-07,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO),0,0,Business
198407070004,1984-07-07,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO),0,0,Business
198407020010,1984-07-02,Spain,Portugalete,Basque Fatherland and Freedom (ETA),1,0,Military
198406190006,1984-06-19,Spain,Portugalete,Basque Fatherland and Freedom (ETA),1,0,Police
198406180006,1984-06-18,Spain,Ispaster,Basque Fatherland and Freedom (ETA),1,0,Government (General)
198406150014,1984-06-15,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,1,Police
198406150009,1984-06-15,Spain,Hernani,Basque Fatherland and Freedom (ETA),1,0,Police
198406080003,1984-06-08,Spain,Pamplona,Basque Fatherland and Freedom (ETA),1,0,Police
198406070003,1984-06-07,Spain,Barcelona,Unknown,0,0,Business
198406040008,1984-06-04,Spain,Barcelona,Unknown,0,0,Tourists
198406040007,1984-06-04,Spain,Barcelona,Unknown,0,0,Tourists
198406040006,1984-06-04,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
198406040005,1984-06-04,Spain,Barcelona,Unknown,0,0,Business
198406040004,1984-06-04,Spain,Barcelona,Unknown,0,0,Business
198406040003,1984-06-04,Spain,Barcelona,Unknown,0,0,Business
198406040002,1984-06-04,Spain,Barcelona,Unknown,0,0,Business
198405280001,1984-05-28,Spain,Pamplona,Basque Fatherland and Freedom (ETA),1,1,Police
198405200002,1984-05-20,Spain,Tarragona,Basque Fatherland and Freedom (ETA) (suspected),,,Government (General)
198405140025,1984-05-14,Spain,Fuenterrabia,Unknown,1,0,Military
198404230010,1984-04-23,Spain,Bilbao,Basque Fatherland and Freedom (ETA),1,0,Police
198404130007,1984-04-13,Spain,Pamplona,Basque Fatherland and Freedom (ETA) (suspected),2,0,Police
198404130006,1984-04-13,Spain,Pamplona,Basque Fatherland and Freedom (ETA),1,0,Business
198404070005,1984-04-07,Spain,Vigo,First of October Antifascist Resistance Group (GRAPO) (suspected),0,0,Private Citizens & Property
198404070004,1984-04-07,Spain,Vigo,First of October Antifascist Resistance Group (GRAPO) (suspected),,,Business
198404060005,1984-04-06,Spain,Galdacano,Basque Fatherland and Freedom (ETA) (suspected),0,1,Police
198404020002,1984-04-02,Spain,Bilbao,Basque Fatherland and Freedom (ETA),1,0,Police
198404010012,1984-04-01,Spain,Elorrio,Basque Fatherland and Freedom (ETA),1,0,Police
198404010010,1984-04-01,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198403260010,1984-03-26,Spain,Bilbao,Unknown,0,0,Business
198403230004,1984-03-23,Spain,Pasajes de San Pedro,Basque Fatherland and Freedom (ETA),4,1,Private Citizens & Property
198403220011,1984-03-22,Spain,Pasajes,Basque Fatherland and Freedom (ETA),2,1,Police
198403010029,1984-03-01,Spain,Vitoria,Basque Fatherland and Freedom (ETA) (suspected),1,0,Police
198402230007,1984-02-23,Spain,Donostia-San Sebastian,Autonomous Anti-Capitalist Commandos (CAA) (suspected),1,0,Government (General)
198402190001,1984-02-19,Spain,Unknown,Basque Fatherland and Freedom (ETA),2,0,Police
198402160008,1984-02-16,Spain,Barcelona,Basque Fatherland and Freedom (ETA),0,0,Business
198402160007,1984-02-16,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO),0,0,Business
198402160006,1984-02-16,Spain,Zaragoza,First of October Antifascist Resistance Group (GRAPO),0,0,Business
198402160005,1984-02-16,Spain,Seville,First of October Antifascist Resistance Group (GRAPO),0,0,Business
198402160004,1984-02-16,Spain,Seville,Unknown,0,0,Educational Institution
198402160003,1984-02-16,Spain,Barakaldo,Basque Fatherland and Freedom (ETA),1,4,Police
198402150018,1984-02-15,Spain,Barakaldo,Basque Fatherland and Freedom (ETA),0,0,Business
198402150017,1984-02-15,Spain,Renteria,Basque Fatherland and Freedom (ETA),0,0,Business
198402150016,1984-02-15,Spain,Errenteria,Basque Fatherland and Freedom (ETA),0,0,Business
198402140001,1984-02-14,Spain,Zarauz,Basque Fatherland and Freedom (ETA),0,0,Government (General)
198402090001,1984-02-09,Spain,Errenteria,Basque Fatherland and Freedom (ETA) (suspected),,,Business
198402080007,1984-02-08,Spain,Isasondo,Anti-Terrorist Liberation Group (GAL) (suspected),0,0,Terrorists/Non-state Militia
198402080001,1984-02-08,Spain,Pamplona,Basque Fatherland and Freedom (ETA),0,0,Transportation
198402050008,1984-02-05,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,0,Police
198402040006,1984-02-04,Spain,Algorta,Basque Fatherland and Freedom (ETA),1,0,Terrorists/Non-state Militia
198402020019,1984-02-02,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198402020018,1984-02-02,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Maritime
198402020017,1984-02-02,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Transportation
198402020016,1984-02-02,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198402020009,1984-02-02,Spain,Bilbao,Basque Fatherland and Freedom (ETA) (suspected),0,0,Government (General)
198401290003,1984-01-29,Spain,Madrid,Basque Fatherland and Freedom (ETA),1,2,Military
198401110002,1984-01-11,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198401100006,1984-01-10,Spain,Basauri,Basque Fatherland and Freedom (ETA),,,Business
198401100005,1984-01-10,Spain,Basauri,Basque Fatherland and Freedom (ETA),,,Business
198401100002,1984-01-10,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Business
198401100001,1984-01-10,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Business
198401030001,1984-01-03,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198401020007,1984-01-02,Spain,Leganes,First of October Antifascist Resistance Group (GRAPO),2,0,Police
198312250002,1983-12-25,Spain,Lasarte,Basque Fatherland and Freedom (ETA),0,0,Government (General)
198312250001,1983-12-25,Spain,Hernani,Basque Fatherland and Freedom (ETA),0,0,Government (General)
198312160001,1983-12-16,Spain,Pamplona,Basque Fatherland and Freedom (ETA),0,3,Military
198312150013,1983-12-15,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,1,Police
198312150006,1983-12-15,Spain,Tolosa,Basque Fatherland and Freedom (ETA),1,0,Business
198312090006,1983-12-09,Spain,Errenteria,Basque Fatherland and Freedom (ETA),1,0,Business
198312090005,1983-12-09,Spain,pasajes,Basque Fatherland and Freedom (ETA),1,0,Police
198312090002,1983-12-09,Spain,Bilbao,Basque Fatherland and Freedom (ETA),,,Business
198312090001,1983-12-09,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,10,Business
198312010008,1983-12-01,Spain,Vitoria,Basque Fatherland and Freedom (ETA) (suspected),,,Business
198312010007,1983-12-01,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA) (suspected),,,Business
198312010006,1983-12-01,Spain,Pamplona,Basque Fatherland and Freedom (ETA) (suspected),,,Business
198312010005,1983-12-01,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),,,Business
198312010004,1983-12-01,Spain,Vitoria,Basque Fatherland and Freedom (ETA) (suspected),,,Business
198312010003,1983-12-01,Spain,Bilbao,Basque Fatherland and Freedom (ETA) (suspected),,,Business
198312010002,1983-12-01,Spain,Bilbao,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
198312010001,1983-12-01,Spain,Bilbao,Basque Fatherland and Freedom (ETA) (suspected),,,Business
198311260001,1983-11-26,Spain,Las Arenas,Basque Fatherland and Freedom (ETA),0,0,Business
198311230002,1983-11-23,Spain,Pamplona,Basque Fatherland and Freedom (ETA),0,0,Business
198311230001,1983-11-23,Spain,Pamplona,Basque Fatherland and Freedom (ETA),0,0,Business
198311190005,1983-11-19,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Business
198311150002,1983-11-15,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198311150001,1983-11-15,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198311120004,1983-11-12,Spain,Bermeo,Basque Fatherland and Freedom (ETA),1,0,Military
198311090002,1983-11-09,Spain,Bilbao,Basque Fatherland and Freedom (ETA),1,0,Business
198311070009,1983-11-07,Spain,Beasain,Basque Fatherland and Freedom (ETA),0,0,Business
198311050004,1983-11-05,Spain,Verbana,Basque Fatherland and Freedom (ETA),1,0,Private Citizens & Property
198310300002,1983-10-30,Spain,Burgos,Basque Fatherland and Freedom (ETA),0,0,Military
198310260003,1983-10-26,Spain,irun,Basque Fatherland and Freedom (ETA),1,0,Business
198310230012,1983-10-23,Spain,Lecumberri,Basque Fatherland and Freedom (ETA),0,1,Police
198310230010,1983-10-23,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Military
198310230006,1983-10-23,Spain,Errenteria,Unknown,,,Private Citizens & Property
198310220005,1983-10-22,Spain,Igorre,Basque Fatherland and Freedom (ETA) (suspected),,,Business
198310220004,1983-10-22,Spain,Vilare,Basque Fatherland and Freedom (ETA) (suspected),,,Business
198310180001,1983-10-18,Spain,Burgos,Basque Fatherland and Freedom (ETA),0,1,Police
198310160012,1983-10-16,Spain,Onate,Basque Fatherland and Freedom (ETA),1,2,Police
198310140005,1983-10-14,Spain,Cadiz,Basque Fatherland and Freedom (ETA),1,0,Police
198310130004,1983-10-13,Spain,Errenteria,Basque Fatherland and Freedom (ETA),1,0,Police
198310100017,1983-10-10,Spain,hernani,Basque Fatherland and Freedom (ETA),1,0,Private Citizens & Property
198310050007,1983-10-05,Spain,Bilbao,Basque Fatherland and Freedom (ETA),1,0,Military
198310030001,1983-10-03,Spain,Portugalete,Basque Fatherland and Freedom (ETA),1,0,Police
198309210001,1983-09-21,Spain,Gerona,Basque Fatherland and Freedom (ETA) (suspected),2,1,Private Citizens & Property
198309130022,1983-09-13,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,8,Police
198309120003,1983-09-12,Spain,A Coruna district,First of October Antifascist Resistance Group (GRAPO),0,0,Business
198309060008,1983-09-06,Spain,Donostia-San Sebastian,Unknown,1,0,Private Citizens & Property
198309060007,1983-09-06,Spain,Hernani,Unknown,1,0,Business
198308190007,1983-08-19,Spain,Laredo,Basque Fatherland and Freedom (ETA) (suspected),0,5,Police
198308190001,1983-08-19,Spain,Calella,Basque Fatherland and Freedom (ETA),0,0,Business
198308130001,1983-08-13,Spain,Usurbil,Basque Fatherland and Freedom (ETA),2,0,Private Citizens & Property
198308050006,1983-08-05,Spain,Dyarcun,Basque Fatherland and Freedom (ETA),1,4,Police
198308040004,1983-08-04,Spain,Gijon district,First of October Antifascist Resistance Group (GRAPO),0,1,Police
198308040003,1983-08-04,Spain,Gijon district,First of October Antifascist Resistance Group (GRAPO),0,1,Police
198308010006,1983-08-01,Spain,Barcelona,Basque Fatherland and Freedom (ETA),0,0,Military
198308010005,1983-08-01,Spain,Barcelona,Basque Fatherland and Freedom (ETA),0,0,Military
198308010004,1983-08-01,Spain,Barcelona,Basque Fatherland and Freedom (ETA),0,0,Military
198308010003,1983-08-01,Spain,Barcelona,Basque Fatherland and Freedom (ETA),0,0,Military
198308010002,1983-08-01,Spain,Barcelona,Basque Fatherland and Freedom (ETA),0,0,Military
198308010001,1983-08-01,Spain,Barcelona,Basque Fatherland and Freedom (ETA),0,0,Military
198307300005,1983-07-30,Spain,Guetaria,Basque Fatherland and Freedom (ETA),2,0,Police
198307300001,1983-07-30,Spain,Bilbao,Basque Fatherland and Freedom (ETA),,,Military
198307270005,1983-07-27,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198307230001,1983-07-23,Spain,Vitoria,Basque Fatherland and Freedom (ETA),1,0,Business
198307180003,1983-07-18,Spain,Zaragoza,Basque Fatherland and Freedom (ETA),0,0,Telecommunication
198307180002,1983-07-18,Spain,Zaragoza,Basque Fatherland and Freedom (ETA),0,0,Telecommunication
198307180001,1983-07-18,Spain,Madrid,Basque Fatherland and Freedom (ETA) (suspected),0,0,Government (General)
198307110013,1983-07-11,Spain,La Brujala,Basque Fatherland and Freedom (ETA),0,0,Private Citizens & Property
198307110012,1983-07-11,Spain,La Brujala,Basque Fatherland and Freedom (ETA),0,0,Private Citizens & Property
198307110011,1983-07-11,Spain,La Brujala,Basque Fatherland and Freedom (ETA),0,0,Private Citizens & Property
198307110010,1983-07-11,Spain,La Brujala,Basque Fatherland and Freedom (ETA),0,0,Private Citizens & Property
198307040008,1983-07-04,Spain,Ortuella,Basque Fatherland and Freedom (ETA),,,Police
198306270005,1983-06-27,Spain,Pamplona,Basque Fatherland and Freedom (ETA) (suspected),1,0,Military
198306230005,1983-06-23,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,0,Police
198306230002,1983-06-23,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Police
198306230001,1983-06-23,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,6,Police
198306220003,1983-06-22,Spain,Donostia-San Sebastian,Basque guerrillas,0,0,Business
198306200001,1983-06-20,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198306050006,1983-06-05,Spain,Elizalde,Basque Fatherland and Freedom (ETA),0,0,Business
198306050005,1983-06-05,Spain,Madrid,Unknown,0,0,Transportation
198306050004,1983-06-05,Spain,Madrid,Unknown,0,0,Transportation
198306050003,1983-06-05,Spain,Madrid,Unknown,0,0,Transportation
198306050002,1983-06-05,Spain,Madrid,Unknown,0,0,Government (General)
198306030005,1983-06-03,Spain,Fuengirola,Basque Fatherland and Freedom (ETA),0,0,Business
198306030004,1983-06-03,Spain,Fuengirola,Basque Fatherland and Freedom (ETA),0,0,Business
198306030003,1983-06-03,Spain,Marbella,Basque Fatherland and Freedom (ETA),0,0,Business
198306030002,1983-06-03,Spain,Marbella,Basque Fatherland and Freedom (ETA),0,0,Business
198306030001,1983-06-03,Spain,Marbella,Basque Fatherland and Freedom (ETA) (suspected),0,3,Business
198305290001,1983-05-29,Spain,Burgos,Unknown,0,0,Private Citizens & Property
198305270022,1983-05-27,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,4,Government (General)
198305040004,1983-05-04,Spain,bilbao,Basque Fatherland and Freedom (ETA) (suspected),3,0,Police
198305040001,1983-05-04,Spain,Vitoria,Basque Fatherland and Freedom (ETA),0,0,Government (General)
198304290004,1983-04-29,Spain,A Coruna district,First of October Antifascist Resistance Group (GRAPO),1,0,Police
198303260009,1983-03-26,Spain,Madrid,Basque Fatherland and Freedom (ETA),,,Business
198303260005,1983-03-26,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,1,Business
198303240011,1983-03-24,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,4,Police
198303240004,1983-03-24,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),,,Business
198303240003,1983-03-24,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Business
198303210005,1983-03-21,Spain,Azpeitia,Basque Fatherland and Freedom (ETA),,,Business
198303210004,1983-03-21,Spain,Hernani,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
198303210003,1983-03-21,Spain,Miravalles,Autonomous Anti-Capitalist Commandos (CAA),0,0,Business
198303210002,1983-03-21,Spain,Miravalles,Autonomous Anti-Capitalist Commandos (CAA),0,0,Business
198303200002,1983-03-20,Spain,Miravalles,Basque Fatherland and Freedom (ETA),0,0,Business
198303200001,1983-03-20,Spain,Miravalles,Basque Fatherland and Freedom (ETA),0,0,Business
198303170001,1983-03-17,Spain,Madrid,Unknown,0,0,Government (Diplomatic)
198303100005,1983-03-10,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA) (suspected),0,0,Police
198303010009,1983-03-01,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Police
198302260002,1983-02-26,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO),1,0,Police
198302110001,1983-02-11,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198302050003,1983-02-05,Spain,Bilbao,Basque Fatherland and Freedom (ETA),3,8,Business
198302040009,1983-02-04,Spain,Madrid,Basque Fatherland and Freedom (ETA),0,0,Government (Diplomatic)
198302030022,1983-02-03,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,3,Police
198302020010,1983-02-02,Spain,Villafranca de Ordizia,Unknown,1,2,Police
198302020002,1983-02-02,Spain,Madrid,Basque Fatherland and Freedom (ETA),0,0,Business
198302020001,1983-02-02,Spain,Las Arenas,Basque Fatherland and Freedom (ETA),0,0,Transportation
198301270003,1983-01-27,Spain,Barcelona,Unknown,0,1,"Government (Diplomatic),Government (Diplomatic)"
198301260002,1983-01-26,Spain,Villava,Unknown,0,0,Police
198301230002,1983-01-23,Spain,Madrid,Basque Fatherland and Freedom (ETA),0,0,Business
198301110004,1983-01-11,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Business
198301080001,1983-01-08,Spain,Bermeo,Basque Fatherland and Freedom (ETA),2,0,Military
198301040013,1983-01-04,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Journalists & Media
198301030005,1983-01-03,Spain,bilbao,Basque Fatherland and Freedom (ETA),1,0,Police
198212290008,1982-12-29,Spain,Irun,Basque Fatherland and Freedom (ETA),2,0,Police
198212220003,1982-12-22,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198212220002,1982-12-22,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198212220001,1982-12-22,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198212130003,1982-12-13,Spain,Tolosa,Basque Fatherland and Freedom (ETA),1,0,Police
198212110003,1982-12-11,Spain,Ispaster,Basque Fatherland and Freedom (ETA),0,0,Business
198212110001,1982-12-11,Spain,Ispaster,Basque Fatherland and Freedom (ETA),0,0,Business
198212090002,1982-12-09,Spain,Eibar,Basque Fatherland and Freedom (ETA),,,Police
198211190007,1982-11-19,Spain,Tudela,Unknown,,,Government (General)
198211190006,1982-11-19,Spain,Bilbao,Basque Fatherland and Freedom (ETA),,,Business
198211190005,1982-11-19,Spain,Bilbao,Unknown,0,0,Business
198211180006,1982-11-18,Spain,Guernica,Basque Fatherland and Freedom (ETA),0,0,Police
198211180005,1982-11-18,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,2,Private Citizens & Property
198211180003,1982-11-18,Spain,Madrid,Khomeini loyalists,0,0,Private Citizens & Property
198211160002,1982-11-16,Spain,Bilbao,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
198211140003,1982-11-14,Spain,Zumarraga,Basque Fatherland and Freedom (ETA),,,Business
198211120004,1982-11-12,Spain,Pamplona,Basque Fatherland and Freedom (ETA) (suspected),0,0,Journalists & Media
198211080008,1982-11-08,Spain,Pasajes,Basque Fatherland and Freedom (ETA),0,0,Police
198211080004,1982-11-08,Spain,Zumarraga,Basque Fatherland and Freedom (ETA),1,0,Government (General)
198211040006,1982-11-04,Spain,Madrid,Basque Fatherland and Freedom (ETA) (suspected),1,1,Military
198210230004,1982-10-23,Spain,Algorta,Basque Fatherland and Freedom (ETA),1,0,Business
198210230003,1982-10-23,Spain,Vergara,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
198210230002,1982-10-23,Spain,Unknown,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
198210170017,1982-10-17,Spain,Logrono,Basque Fatherland and Freedom (ETA),0,0,Government (General)
198210170016,1982-10-17,Spain,Arroniz,Basque Fatherland and Freedom (ETA),0,0,Police
198210170006,1982-10-17,Spain,Barcelona,Unknown,0,1,Private Citizens & Property
198210170005,1982-10-17,Spain,Barcelona,Basque Fatherland and Freedom (ETA),0,1,Government (General)
198210170004,1982-10-17,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
198210170003,1982-10-17,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA) (suspected),0,0,Utilities
198210170002,1982-10-17,Spain,Valencia,Basque Fatherland and Freedom (ETA),0,0,Business
198210170001,1982-10-17,Spain,Valencia,Basque Fatherland and Freedom (ETA),0,0,Business
198210160005,1982-10-16,Spain,Elizalde,Basque Fatherland and Freedom (ETA),0,0,Utilities
198210160004,1982-10-16,Spain,Leitza,Basque Fatherland and Freedom (ETA),1,0,Police
198210160003,1982-10-16,Spain,Unknown,Basque Fatherland and Freedom (ETA),1,0,Police
198210160002,1982-10-16,Spain,Unknown,Basque Fatherland and Freedom (ETA),,,Police
198210160001,1982-10-16,Spain,Vitoria,Basque Fatherland and Freedom (ETA),0,0,Government (General)
198210140009,1982-10-14,Spain,Leitza,Basque Fatherland and Freedom (ETA),1,2,Police
198210120001,1982-10-12,Spain,Irun,Basque Fatherland and Freedom (ETA),1,0,Police
198210110003,1982-10-11,Spain,Madrid,Fuerza Nueva,0,0,Business
198210090006,1982-10-09,Spain,Pamplona,Basque Fatherland and Freedom (ETA),1,0,Business
198210060004,1982-10-06,Spain,Pasajes,Basque Fatherland and Freedom (ETA),0,0,Business
198210050002,1982-10-05,Spain,Pontevedra,First of October Antifascist Resistance Group (GRAPO),0,1,Government (General)
198210040004,1982-10-04,Spain,Errenteria,Basque Fatherland and Freedom (ETA),0,0,Business
198210040003,1982-10-04,Spain,Errenteria,Basque Fatherland and Freedom (ETA),0,0,Business
198210040002,1982-10-04,Spain,Errenteria,Basque Fatherland and Freedom (ETA),0,0,Business
198209290011,1982-09-29,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
198209290010,1982-09-29,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
198209290009,1982-09-29,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
198209290008,1982-09-29,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
198209290007,1982-09-29,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO),0,0,Business
198209290006,1982-09-29,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO),0,0,Business
198209290005,1982-09-29,Spain,Seville,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
198209290004,1982-09-29,Spain,Leon,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
198209290003,1982-09-29,Spain,Oviedo,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
198209290002,1982-09-29,Spain,Valencia,First of October Antifascist Resistance Group (GRAPO),0,0,Business
198209290001,1982-09-29,Spain,Cordoba,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
198209230008,1982-09-23,Spain,Erandio,Basque Fatherland and Freedom (ETA),1,0,Military
198209230006,1982-09-23,Spain,Basauri,Basque Fatherland and Freedom (ETA),0,0,Utilities
198209210009,1982-09-21,Spain,Errenteria,Basque Fatherland and Freedom (ETA),0,0,Business
198209210008,1982-09-21,Spain,Amurrio,Basque Fatherland and Freedom (ETA),0,0,Business
198209210007,1982-09-21,Spain,Amurrio,Basque Fatherland and Freedom (ETA),0,0,Business
198209210006,1982-09-21,Spain,Amurrio,Basque Fatherland and Freedom (ETA),0,0,Business
198209210005,1982-09-21,Spain,Amurrio,Basque Fatherland and Freedom (ETA),0,0,Business
198209210004,1982-09-21,Spain,Lezo,Basque Fatherland and Freedom (ETA),0,0,Business
198209210001,1982-09-21,Spain,Madrid,Unknown,0,0,Government (Diplomatic)
198209160006,1982-09-16,Spain,Madrid,Unknown,1,1,Government (Diplomatic)
198209140004,1982-09-14,Spain,Errenteria,Basque Fatherland and Freedom (ETA),4,1,Police
198208260002,1982-08-26,Spain,Mungia,Basque Fatherland and Freedom (ETA),2,1,Business
198208210004,1982-08-21,Spain,Reus,Terra Lliure,0,1,Military
198208080006,1982-08-08,Spain,Pasajes,Basque Fatherland and Freedom (ETA),0,11,Police
198208080005,1982-08-08,Spain,Madrid,Basque Fatherland and Freedom (ETA) (suspected),,,Business
198208080004,1982-08-08,Spain,Barcelona,Basque Fatherland and Freedom (ETA) (suspected),,,Business
198207210004,1982-07-21,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,3,Military
198207190005,1982-07-19,Spain,Tolosa,Basque Fatherland and Freedom (ETA),,,Business
198207160019,1982-07-16,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),,,Government (General)
198207160018,1982-07-16,Spain,Bilbao,Basque Fatherland and Freedom (ETA),,,Private Citizens & Property
198207160017,1982-07-16,Spain,Bilbao,Basque Fatherland and Freedom (ETA),,,Government (General)
198207160016,1982-07-16,Spain,Bilbao,Basque Fatherland and Freedom (ETA),,,Business
198207160015,1982-07-16,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),,,Journalists & Media
198207160014,1982-07-16,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),,,Private Citizens & Property
198207160013,1982-07-16,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),,,Private Citizens & Property
198207160012,1982-07-16,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),,,Government (General)
198207160011,1982-07-16,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),,,Government (General)
198207160009,1982-07-16,Spain,Pamplona,Basque Fatherland and Freedom (ETA),,,Government (General)
198207160008,1982-07-16,Spain,Pamplona,Basque Fatherland and Freedom (ETA),,,Government (General)
198207160007,1982-07-16,Spain,Pamplona,Basque Fatherland and Freedom (ETA),,,Government (General)
198207160006,1982-07-16,Spain,Pamplona,Basque Fatherland and Freedom (ETA),,,Government (General)
198207160005,1982-07-16,Spain,Vitoria,Basque Fatherland and Freedom (ETA),,,Government (General)
198207160004,1982-07-16,Spain,Vitoria,Basque Fatherland and Freedom (ETA),0,0,Government (General)
198207160003,1982-07-16,Spain,Vitoria,Basque Fatherland and Freedom (ETA),0,0,Government (General)
198207160002,1982-07-16,Spain,Vitoria,Basque Fatherland and Freedom (ETA),0,0,Police
198207160001,1982-07-16,Spain,Vitoria,Basque Fatherland and Freedom (ETA),0,0,Police
198207040003,1982-07-04,Spain,Burguete,Basque Fatherland and Freedom (ETA),1,1,Police
198207010002,1982-07-01,Spain,Barakaldo,Basque Fatherland and Freedom (ETA),1,0,Business
198206200005,1982-06-20,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO) (suspected),0,1,Police
198206200001,1982-06-20,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,2,Business
198206150003,1982-06-15,Spain,Pasajes,Basque Fatherland and Freedom (ETA),1,0,Police
198206140009,1982-06-14,Spain,Madrid,Unknown,0,0,Government (General)
198206140004,1982-06-14,Spain,Madrid,Unknown,0,0,Government (General)
198206140003,1982-06-14,Spain,Madrid,Unknown,0,0,Government (General)
198206140002,1982-06-14,Spain,Madrid,Unknown,0,0,Government (General)
198206140001,1982-06-14,Spain,Deva,Basque Fatherland and Freedom (ETA),0,0,Utilities
198206130006,1982-06-13,Spain,Pasajes,Basque Fatherland and Freedom (ETA) (suspected),1,0,Police
198206120004,1982-06-12,Spain,Tolosa,Basque Fatherland and Freedom (ETA),0,0,Business
